0,2021-02-08 09:19:37,8061.9699029922485
0,2021-02-08 09:19:40,8061.9699029922485
0,2021-02-08 09:19:42,8061.9699029922485
0,2021-02-08 09:19:45,8061.9699029922485
0,2021-02-08 09:19:47,8061.9699029922485
0,2021-02-08 09:19:50,8061.9699029922485
0,2021-02-08 09:19:52,8061.9699029922485
0,2021-02-08 09:19:55,8061.9699029922485
0,2021-02-08 09:19:58,8061.9699029922485
0,2021-02-08 09:20:00,8061.9699029922485
0,2021-02-08 09:20:03,8061.9699029922485
0,2021-02-08 09:20:05,8061.9699029922485
0,2021-02-08 09:20:08,8061.9699029922485
0,2021-02-08 09:20:11,8061.9699029922485
0,2021-02-08 09:20:13,8061.9699029922485
0,2021-02-08 09:20:16,8061.9699029922485
0,2021-02-08 09:20:18,8061.9699029922485
0,2021-02-08 09:20:21,8061.9699029922485
0,2021-02-08 09:20:24,8061.9699029922485
0,2021-02-08 09:20:26,8061.9699029922485
0,2021-02-08 09:20:29,8061.9699029922485
0,2021-02-08 09:20:31,8061.9699029922485
0,2021-02-08 09:20:34,8061.9699029922485
0,2021-02-08 09:20:37,8061.9699029922485
0,2021-02-08 09:20:41,8061.9699029922485
0,2021-02-08 09:20:44,8061.9699029922485
0,2021-02-08 09:20:47,8061.9699029922485
0,2021-02-08 09:20:51,8061.9699029922485
0,2021-02-08 09:20:54,8061.9699029922485
0,2021-02-08 09:20:57,8061.9699029922485
0,2021-02-08 09:21:00,8061.9699029922485
0,2021-02-08 09:21:03,8061.9699029922485
0,2021-02-08 09:21:07,8061.9699029922485
0,2021-02-08 09:21:10,8061.9699029922485
0,2021-02-08 09:21:13,8061.9699029922485
0,2021-02-08 09:21:16,8061.9699029922485
0,2021-02-08 09:21:19,8061.9699029922485
0,2021-02-08 09:21:23,8061.9699029922485
0,2021-02-08 09:21:28,8061.9699029922485
0,2021-02-08 09:21:33,8061.9699029922485
0,2021-02-08 09:21:36,8061.9699029922485
0,2021-02-08 09:21:40,8061.9699029922485
0,2021-02-08 09:21:44,8061.9699029922485
0,2021-02-08 09:21:46,8061.9699029922485
0,2021-02-08 09:21:50,8061.9699029922485
0,2021-02-08 09:21:53,8061.9699029922485
0,2021-02-08 09:21:57,8061.9699029922485
0,2021-02-08 09:22:00,8061.9699029922485
0,2021-02-08 09:22:03,8061.9699029922485
0,2021-02-08 09:22:06,8061.9699029922485
0,2021-02-08 09:22:09,8061.9699029922485
0,2021-02-08 09:22:12,8061.9699029922485
0,2021-02-08 09:22:15,8061.9699029922485
0,2021-02-08 09:22:18,8061.9699029922485
0,2021-02-08 09:22:22,8061.9699029922485
0,2021-02-08 09:22:25,8061.9699029922485
0,2021-02-08 09:22:28,8061.9699029922485
0,2021-02-08 09:22:32,8061.9699029922485
0,2021-02-08 09:22:35,8061.9699029922485
0,2021-02-08 09:22:38,8061.9699029922485
0,2021-02-08 09:22:40,8061.9699029922485
0,2021-02-08 09:22:43,8061.9699029922485
0,2021-02-08 09:22:47,8061.9699029922485
0,2021-02-08 09:22:50,8061.9699029922485
0,2021-02-08 09:22:53,8061.9699029922485
0,2021-02-08 09:22:56,8061.9699029922485
0,2021-02-08 09:22:59,8061.9699029922485
0,2021-02-08 09:23:01,8061.9699029922485
0,2021-02-08 09:23:04,8061.9699029922485
0,2021-02-08 09:23:07,8061.9699029922485
0,2021-02-08 09:23:10,8061.9699029922485
0,2021-02-08 09:23:14,8061.9699029922485
0,2021-02-08 09:23:17,8061.9699029922485
0,2021-02-08 09:23:20,8061.9699029922485
